index,producer->batch_size,producer->linger_ms,producer->buffer_memory,producer->compression_type,producer->topics,broker->num.network.threads,broker->num.io.threads,broker->queued.max.requests,consumer->fetch_wait_max_ms
2967,93906,39,16424462,gzip,3,11,3,445,136
2968,166561,63,21388170,gzip,5,8,22,222,372
2969,20123,21,12224164,none,10,11,21,354,212
2970,15922,67,16298736,lz4,4,2,20,329,81
2971,83876,60,27572608,none,3,8,3,249,34
2972,59090,76,30950452,snappy,7,13,23,143,240
2973,199137,13,15442457,lz4,8,4,22,485,25
2974,29491,8,19759255,lz4,5,5,2,243,310
2975,34234,71,28941583,gzip,4,16,12,420,93
2976,149497,48,280117,snappy,2,6,1,121,417
2977,250167,39,32653452,none,1,4,16,208,372
2978,75010,17,24474206,lz4,9,11,5,443,370
2979,176855,50,4561782,none,3,1,5,67,62
2980,60226,86,13680221,lz4,4,16,12,484,100
2981,148276,9,5707903,gzip,3,8,23,14,361
2982,102778,11,27519897,none,5,3,3,424,368
2983,220025,88,4094446,gzip,6,15,22,493,172
2984,196353,93,29908133,lz4,10,4,9,113,236
2985,167135,64,405913,none,9,1,1,21,204
2986,226943,5,19827842,none,7,10,4,285,383
2987,57912,26,1020909,none,3,4,4,318,434
2988,117959,92,20275674,snappy,5,5,14,16,64
2989,138255,3,8309822,none,4,15,19,63,483
2990,19251,9,13642373,lz4,2,14,7,459,404
2991,228679,89,20585907,snappy,2,5,5,52,413
2992,225160,97,17876131,none,3,1,24,314,405
2993,100351,40,10659559,snappy,5,17,14,405,340
2994,1737,17,29816212,none,2,1,23,351,413
2995,188097,90,9429757,gzip,5,12,3,297,122
2996,152731,56,6623238,gzip,9,18,6,19,435
2997,122930,80,9365248,none,8,10,19,223,250
2998,95935,25,31317322,gzip,4,17,10,120,223
2999,78850,82,31729240,gzip,3,10,19,187,371
3000,60980,98,31378123,gzip,3,20,24,333,276
3001,242695,67,14155712,lz4,8,2,14,450,418
3002,74230,9,32054684,gzip,2,6,15,336,104
3003,58696,83,14936271,lz4,8,7,21,368,162
3004,45369,36,27682669,none,3,2,22,331,375
3005,167217,3,31658999,lz4,8,4,3,305,89
3006,88300,65,25840741,none,9,12,3,68,291
3007,33794,17,28597974,lz4,6,11,9,436,264
3008,1822,49,377275,none,10,10,7,361,55
3009,188584,100,16585199,snappy,10,10,22,140,308
3010,251525,69,1691110,snappy,1,9,10,204,464
3011,20846,48,31216372,none,3,4,19,94,172
3012,17832,55,22309667,snappy,9,18,11,226,336
3013,87957,88,3192927,snappy,1,14,21,27,86
3014,103724,36,25600701,none,5,5,8,490,472
3015,62408,8,29857695,gzip,3,4,17,495,105
3016,228172,78,368897,snappy,6,20,13,198,433
3017,30218,4,9570997,none,1,13,10,89,295
3018,118048,24,4950161,gzip,4,9,9,258,250
3019,246624,44,25588773,none,10,2,23,107,437
3020,122389,41,27209020,lz4,5,16,8,328,66
3021,174204,66,16001050,lz4,10,5,2,92,392
3022,103174,7,20771947,none,1,2,13,7,156
3023,218337,51,24156585,lz4,1,5,22,123,26
3024,149064,52,25820232,snappy,4,2,20,220,170
3025,245914,44,22648964,snappy,5,20,12,263,423
3026,43733,25,24762909,snappy,2,10,7,235,321
3027,65161,96,9958616,snappy,1,12,9,474,173
3028,175268,2,24226611,snappy,10,12,8,164,77
3029,218964,38,2502324,lz4,6,20,8,401,257
3030,56403,49,14343501,snappy,2,5,1,5,386
3031,235490,44,316552,snappy,7,2,24,143,470
3032,124473,51,26114854,gzip,5,18,14,382,32
3033,258792,98,32479820,none,5,13,11,177,33
3034,144932,38,28010502,lz4,2,3,11,142,123
3035,260037,45,2774354,none,10,13,17,145,272
3036,214058,71,28228328,gzip,8,11,3,22,202
3037,227161,63,30069259,lz4,9,3,3,392,360
3038,194861,98,29175417,gzip,9,19,21,438,262
3039,38379,98,4847790,snappy,8,2,10,174,488
3040,2843,23,22555745,lz4,4,1,16,82,391
3041,187874,98,11721461,gzip,6,12,11,377,182
3042,113899,44,1281117,snappy,10,4,7,58,70
3043,193157,23,17017441,snappy,8,9,12,78,466
3044,256274,9,15698678,lz4,9,14,1,155,491
3045,15947,86,20407942,none,10,9,6,14,377
3046,16965,2,19302944,none,6,15,3,332,278
3047,241383,41,1963234,none,9,5,2,367,239
3048,32548,13,5027677,none,3,6,8,110,245
3049,120792,68,18408541,lz4,5,19,9,444,479
3050,180831,99,20447885,none,7,11,6,351,291
3051,231959,96,4316992,lz4,2,11,15,484,96
3052,10808,15,23164419,lz4,5,11,1,48,417
3053,54177,88,16440409,none,7,16,22,42,96
3054,230547,68,16683830,gzip,4,5,20,19,171
3055,60798,35,24370395,snappy,5,7,4,109,181
3056,261951,30,3915992,none,10,17,17,157,76
3057,43536,41,32587935,snappy,3,8,1,392,118
3058,156606,71,26938824,none,1,16,10,202,495
3059,81528,59,12597830,snappy,6,14,23,176,341
3060,192102,97,7494243,snappy,9,14,9,244,489
3061,44010,40,11221812,lz4,3,11,4,98,356
3062,21526,10,5691553,gzip,10,8,9,236,478
3063,31367,22,25509779,gzip,1,12,15,181,69
3064,234038,76,1772352,lz4,5,15,12,422,175
3065,196967,55,15816771,none,1,4,20,153,28
3066,105560,10,7698908,snappy,7,10,16,475,426
3067,14044,100,30913476,gzip,7,20,14,476,99
3068,81434,94,2878526,snappy,5,13,6,199,475
3069,86203,100,6108958,snappy,2,10,1,90,12
3070,139587,22,27578971,lz4,4,11,14,221,487
3071,64943,43,19309873,snappy,4,15,7,411,188
3072,147970,12,30744353,none,8,12,5,320,324
3073,8043,59,31137716,none,3,3,21,202,260
3074,167398,64,5770473,none,4,4,15,375,273
3075,203180,61,27226472,gzip,10,5,18,111,51
3076,107863,37,17453488,gzip,4,20,9,31,423
3077,132411,89,27301256,gzip,10,3,9,366,208
3078,194160,12,6964218,none,5,12,8,221,199
3079,24040,51,11045830,lz4,5,4,20,96,496
3080,192415,23,26319816,snappy,7,13,20,112,437
3081,109230,67,13690,gzip,8,17,11,473,467
3082,204596,18,7905259,gzip,1,4,8,217,94
3083,66276,47,1895979,none,6,7,6,167,15
3084,130927,95,23887879,lz4,2,2,6,202,221
3085,7317,53,24374405,gzip,7,9,7,102,387
3086,261787,49,17311664,gzip,7,13,14,269,410
3087,192753,9,9017854,none,10,20,9,277,95
3088,240618,58,4049596,lz4,8,17,11,355,331
3089,185703,48,19787720,snappy,3,9,7,435,407
3090,227978,34,1477455,lz4,7,3,20,233,402
3091,227492,40,29317260,none,5,5,13,273,137
3092,93809,6,12491031,none,1,3,6,432,281
3093,62050,5,28161796,gzip,6,9,15,116,307
3094,175899,86,21888983,lz4,10,10,21,500,171
3095,54898,32,22337848,gzip,6,1,10,98,345
3096,91044,66,2917448,snappy,2,8,18,368,343
3097,65531,96,19927837,snappy,5,10,23,223,335
3098,115453,50,25406027,gzip,7,2,3,426,373
3099,242553,46,8605551,snappy,4,5,22,420,207
3100,116937,25,4484941,gzip,3,10,5,234,300
3101,118313,38,15159998,lz4,5,11,3,429,325
3102,84736,98,6739805,lz4,9,2,22,140,289
3103,246067,84,14071302,none,9,20,7,262,162
3104,24086,23,11663743,gzip,7,17,18,368,499
3105,261041,22,20024673,none,9,8,23,30,379
3106,153148,92,23132845,snappy,8,1,17,325,406
3107,223007,90,19213073,gzip,5,2,7,226,83
3108,137368,31,10139464,gzip,8,7,15,448,301
3109,233097,9,26043651,lz4,3,8,21,135,428
3110,255117,25,5652586,lz4,3,16,5,384,91
3111,189720,10,17620456,gzip,8,4,22,155,37
3112,62291,28,1008668,snappy,8,3,22,117,196
3113,202441,41,11279398,snappy,7,13,12,418,198
3114,77065,30,26359732,gzip,6,7,24,147,324
3115,234710,80,21273981,none,8,20,6,41,293
3116,250661,15,5855724,gzip,5,13,24,309,136
3117,148178,28,4250762,gzip,1,17,3,80,283
3118,156675,4,24780967,snappy,3,5,1,464,406
3119,129802,54,8689266,snappy,6,2,17,65,447
3120,12672,69,17751774,snappy,6,3,12,349,449
3121,161829,34,27224612,snappy,3,9,9,182,74
3122,21182,72,2363779,lz4,6,6,7,350,356
3123,215046,7,21822773,snappy,5,1,18,18,439
3124,124593,47,5224888,lz4,5,15,14,283,240
3125,86276,54,29623489,gzip,1,18,3,400,23
3126,14779,58,32538244,gzip,4,1,6,196,242
3127,227369,57,9501739,none,9,20,1,192,456
3128,76086,84,23769211,gzip,10,4,22,150,254
3129,161265,9,29703249,gzip,2,1,2,346,347
3130,117264,81,10621747,snappy,3,4,15,180,159
3131,59219,47,2229132,gzip,6,13,23,379,280
3132,770,77,27503971,snappy,9,13,2,262,334
3133,53144,43,7660838,none,1,14,4,124,364
3134,88121,2,3410491,gzip,10,18,21,15,462
3135,173407,83,297980,none,4,6,13,294,194
3136,16719,82,30842517,lz4,10,18,8,366,249
3137,208023,69,23015629,lz4,10,7,3,259,411
3138,90513,81,27676351,lz4,10,7,18,439,460
3139,137142,4,12815271,gzip,10,13,22,482,315
3140,19371,58,2726017,snappy,10,1,11,146,272
3141,220641,66,29581919,none,6,1,21,406,248
3142,111338,93,17042288,snappy,10,12,1,350,404
3143,222526,11,21691804,snappy,10,16,4,54,401
3144,130749,47,8339764,snappy,5,17,8,430,399
3145,209109,55,13748811,gzip,5,6,13,134,108
3146,73634,22,5552553,none,3,4,17,62,133
3147,27822,70,26950378,snappy,1,12,8,104,414
3148,120325,41,14164260,snappy,8,1,22,172,58
3149,76929,40,14733795,none,3,3,13,316,15
3150,139024,70,23638605,none,3,6,23,53,4
3151,226178,76,23610512,none,1,4,22,145,355
3152,69295,82,21251889,gzip,2,12,4,362,442
3153,256456,59,275010,gzip,6,10,9,144,367
3154,24673,83,8265605,lz4,6,1,11,493,494
3155,228436,84,8674514,lz4,7,2,1,463,337
3156,155476,33,11869503,lz4,7,2,1,338,276
3157,10471,2,899248,snappy,9,18,20,342,475
3158,225538,85,19866592,lz4,2,16,6,50,38
3159,85995,88,14250381,none,8,2,20,350,6
3160,200144,53,22582928,snappy,10,18,3,41,120
3161,13782,97,28976898,lz4,3,6,4,42,263
3162,198187,30,24787633,lz4,2,8,22,249,307
3163,260662,55,11472015,gzip,4,19,6,476,456
3164,183835,51,9200013,none,4,4,4,391,481
3165,248594,64,20837738,gzip,2,13,16,135,152
3166,147423,35,21101272,snappy,3,9,15,155,115
3167,214763,6,25234798,gzip,5,13,2,324,362
3168,72291,94,11555405,none,9,1,15,170,293
3169,206843,41,13558407,none,7,20,15,345,187
3170,248632,76,31351132,lz4,2,9,11,207,220
3171,31233,97,16857068,lz4,5,4,1,251,157
3172,189806,12,12541463,snappy,2,14,6,155,357
3173,30717,7,2617843,lz4,9,7,19,255,98
3174,142834,63,10220594,gzip,6,20,18,424,214
3175,57103,87,17197417,lz4,2,9,21,325,89
3176,47677,98,20593325,lz4,1,11,20,250,442
3177,237468,39,13327346,lz4,4,15,20,341,280
3178,47305,95,18894717,gzip,8,14,19,342,472
3179,157318,5,5341570,gzip,7,10,14,267,254
3180,64752,48,6941325,lz4,2,11,4,65,266
3181,60565,2,27947877,snappy,6,9,10,91,35
3182,198330,40,32269698,none,8,14,16,40,408
3183,249575,6,11509814,lz4,9,13,16,61,34
3184,74072,2,30533296,snappy,6,7,23,365,263
3185,15223,73,33393339,lz4,2,2,14,22,124
3186,151520,71,25195354,none,6,7,18,371,330
3187,14909,11,5247266,none,1,18,4,307,308
3188,141169,100,17748326,lz4,6,6,12,128,388
3189,144597,22,20299026,lz4,10,15,7,79,1
3190,30138,44,4621471,snappy,9,3,21,361,326
3191,183933,98,31339107,gzip,1,15,1,116,489
3192,195588,38,26127531,none,3,6,19,278,243
3193,131827,17,78605,snappy,10,19,12,224,113
3194,232699,38,17571490,gzip,2,5,8,384,57
3195,133900,36,8177171,lz4,7,2,14,385,169
3196,160191,57,25831933,lz4,2,20,16,470,157
3197,134573,99,9917000,gzip,6,8,10,430,471
3198,228239,45,23840263,snappy,5,15,2,490,493
3199,229120,83,32025297,gzip,4,13,14,339,288
3200,139813,92,28637089,snappy,8,18,20,299,420
3201,172182,78,15032225,gzip,6,11,7,99,69
3202,213882,86,30623648,snappy,5,16,18,435,128
3203,188035,54,17269035,lz4,10,3,15,77,11
3204,212409,10,15269436,lz4,7,13,13,483,371
3205,101689,60,24429805,lz4,7,15,14,375,145
3206,245691,58,9783710,snappy,8,3,6,433,82
3207,69949,62,22725956,lz4,2,19,3,277,463
3208,48379,53,17280283,none,10,9,19,222,424
3209,113701,67,1658973,gzip,10,17,3,442,450
3210,112521,18,25345346,lz4,10,8,16,277,131
3211,37021,99,5380672,none,5,7,17,423,127
3212,242628,99,27761739,none,1,6,20,33,256
3213,166771,92,9746515,lz4,7,12,10,66,425
3214,34095,58,3508409,none,4,3,13,207,483
3215,3914,74,26720404,lz4,9,10,11,372,55
3216,127377,57,30907005,none,9,13,9,249,458
3217,143135,36,6548387,gzip,10,16,21,25,385
3218,235877,11,13060995,gzip,5,20,24,114,76
3219,204739,81,31457698,none,6,5,6,211,69
3220,165950,47,22686754,lz4,8,8,6,381,170
3221,214987,25,29483082,gzip,6,14,12,185,168
3222,162237,18,10390932,snappy,6,17,19,6,278
3223,136047,83,8888225,lz4,10,19,22,412,78
3224,175532,64,23869900,gzip,10,20,18,70,219
3225,178159,61,14316469,lz4,3,12,8,78,310
3226,50684,27,7159801,gzip,3,17,7,80,452
3227,79738,9,9037950,none,1,20,3,412,221
3228,255986,85,20474683,snappy,8,20,10,407,90
3229,217670,32,24751191,none,5,16,17,275,262
3230,53229,51,19898673,lz4,2,8,3,142,323
3231,146490,75,7140247,snappy,1,18,13,4,320
3232,256401,76,22241954,gzip,5,1,22,26,39
3233,212760,84,12520830,lz4,6,5,2,75,301
3234,6619,79,19839492,lz4,10,4,14,133,70
3235,29649,32,30779611,gzip,10,19,21,444,445
3236,141624,89,5993455,snappy,8,18,2,179,13
3237,157280,3,30834035,lz4,5,17,23,359,333
3238,108032,74,20686384,snappy,9,7,1,135,195
3239,92742,8,28209681,gzip,7,13,7,203,126
3240,82010,51,9182609,gzip,9,10,7,131,478
3241,3599,64,25446980,none,10,19,16,73,21
3242,5562,7,31774446,gzip,7,16,22,204,237
3243,16458,99,24195963,gzip,6,1,19,427,435
3244,22810,99,6352158,none,3,18,16,176,255
3245,152664,14,28145665,gzip,10,14,1,138,266
3246,29022,33,20142532,gzip,9,10,20,291,78
3247,240921,70,26870128,snappy,6,3,19,158,282
3248,186558,89,9144388,lz4,7,19,24,435,285
3249,39047,85,11887262,none,3,14,9,9,259
3250,240102,21,10664936,none,4,15,2,365,154
3251,20871,81,2131411,gzip,7,16,14,177,391
3252,99831,19,3811715,lz4,7,2,8,451,394
3253,37683,76,13618543,snappy,6,14,21,139,31
3254,179621,64,6610026,lz4,5,1,1,332,397
3255,246519,14,26500269,gzip,7,15,11,433,19
3256,129653,12,9535767,gzip,7,16,7,260,104
3257,222912,3,6796373,none,6,17,13,29,276
3258,109513,55,8898090,gzip,1,4,24,389,230
3259,189470,7,7689602,snappy,6,4,12,133,319
3260,219835,55,24419094,gzip,9,20,3,280,24
3261,148991,71,25782343,none,8,20,9,69,162
3262,182458,65,1867889,lz4,4,2,1,364,164
3263,20648,36,16177808,lz4,5,12,24,423,87
3264,62132,23,27094779,snappy,7,6,15,193,317
3265,116607,42,31437523,snappy,6,13,12,497,132
3266,6970,66,22997527,none,2,5,3,358,139
3267,143688,26,11127196,snappy,5,5,20,95,325
3268,192720,28,1744302,gzip,3,11,21,285,259
3269,225411,21,29848840,gzip,9,8,19,489,438
3270,196910,17,12217512,none,1,8,8,348,52
3271,86157,54,27700833,lz4,5,15,14,118,317
3272,193380,4,6834445,gzip,2,7,5,341,136
3273,34841,49,33514150,snappy,10,14,20,408,398
3274,26175,14,3860042,gzip,2,2,21,414,489
3275,138558,70,1232523,snappy,8,9,17,378,220
3276,13166,99,12940288,gzip,4,19,20,89,469
3277,94736,97,29504531,gzip,3,2,7,58,1
3278,143188,40,738692,snappy,4,14,9,246,339
3279,5926,17,3232212,lz4,6,7,4,413,468
3280,93058,77,19486638,gzip,8,15,9,45,134
3281,132470,26,26161348,lz4,2,2,18,317,338
3282,226496,88,17594209,snappy,7,10,15,388,399
3283,185650,13,33168776,none,1,18,17,419,215
3284,141247,27,31602536,gzip,6,7,16,228,376
3285,202760,99,18958410,lz4,1,9,12,83,276
3286,211889,32,2698340,none,4,11,3,346,388
3287,46950,64,5422999,snappy,3,14,1,29,195
3288,145333,7,16341318,none,10,16,4,200,347
3289,144513,22,23218099,snappy,2,11,24,10,335
3290,219221,94,26829838,lz4,6,2,21,165,32
3291,212595,99,6736854,lz4,1,17,12,383,321
3292,152722,3,25954326,lz4,3,4,14,81,43
3293,27704,18,3825985,snappy,10,14,22,209,66
3294,17361,21,9946659,snappy,6,17,11,374,475
3295,103194,78,31751823,none,10,9,5,380,55
3296,45059,25,11316082,snappy,8,5,24,94,10
3297,14526,71,31718209,none,5,20,22,61,386
3298,162337,23,14209292,none,4,16,10,462,344
3299,163393,29,14177800,lz4,2,9,14,220,291
3300,8788,32,23688198,snappy,7,17,11,230,105
3301,159438,31,13280422,none,6,11,3,128,226
3302,92115,18,19830754,snappy,10,6,15,372,385
3303,151062,43,8057722,lz4,2,1,14,205,402
3304,58071,29,26369591,none,7,12,21,227,365
3305,85193,61,20098602,none,1,13,22,357,149
3306,10023,93,5462127,lz4,2,12,5,96,304
3307,52109,94,16884258,none,6,18,8,393,216
3308,243505,76,12923535,none,4,20,19,499,40
3309,48970,47,13853782,lz4,1,4,22,106,107
3310,135075,60,9648418,snappy,5,11,10,278,456
3311,218395,33,3548948,gzip,4,3,21,447,20
3312,110132,59,28964151,gzip,8,6,13,77,480
3313,114014,40,26820629,none,8,18,24,496,211
3314,6511,28,5331508,gzip,10,6,8,184,435
3315,239599,13,24670769,none,3,7,17,361,276
3316,164774,80,31044909,lz4,7,9,21,193,258
3317,172406,3,14852080,lz4,8,18,1,82,168
3318,193123,37,20741335,snappy,4,3,10,449,60
3319,98418,50,25930701,snappy,7,8,10,170,125
3320,166076,91,22528288,gzip,7,11,1,313,126
3321,163172,12,760725,lz4,6,1,15,464,20
3322,101315,94,3219673,none,5,11,20,447,244
3323,35179,81,23666022,none,3,1,2,495,96
3324,50220,4,5916244,none,7,20,19,393,246
3325,89256,40,28181554,lz4,4,1,21,4,485
3326,234903,98,13690273,snappy,10,10,3,451,407
3327,152233,28,30118451,lz4,3,5,12,323,227
3328,164455,24,24184130,gzip,8,13,1,321,156
3329,243322,51,24078226,snappy,4,3,4,149,495
3330,98683,31,31034081,snappy,7,4,10,409,356
3331,240868,38,21911818,none,2,15,10,74,142
3332,28796,43,720611,none,10,18,11,353,429
3333,78075,65,31724226,gzip,6,2,21,114,447
3334,255825,50,24946915,lz4,9,10,2,24,109
3335,164006,9,22436550,none,2,4,4,88,238
3336,49965,16,27923895,lz4,10,14,20,409,312
3337,166475,67,14181302,gzip,3,1,23,374,55
3338,35215,4,29544383,none,10,9,5,497,83
3339,17943,1,7958428,lz4,3,10,15,432,438
3340,135948,61,23087438,gzip,8,6,16,480,81
3341,227829,45,7287233,none,9,13,21,396,62
3342,196092,18,17396881,snappy,3,6,12,500,465
3343,67014,45,4441046,none,7,12,5,281,96
3344,213046,49,12916801,snappy,10,9,15,465,396
3345,7420,62,13098705,snappy,6,17,17,408,188
3346,138132,43,32577246,none,1,4,5,9,126
3347,121065,57,2937500,none,8,12,11,254,448
3348,247770,65,4945563,gzip,3,10,2,217,382
3349,185474,47,23701737,snappy,3,15,4,402,112
3350,189113,91,19708696,none,8,18,10,2,324
3351,42416,10,7042697,lz4,8,9,4,129,145
3352,171264,3,15544590,none,9,9,21,450,296
3353,173918,32,527337,lz4,1,15,3,448,340
3354,124301,72,30593787,gzip,7,17,7,245,102
3355,207139,20,4400812,snappy,7,3,9,351,178
3356,196405,30,32710655,snappy,5,3,3,393,340
3357,42200,67,13008456,none,2,16,10,131,370
3358,132379,62,10227243,none,10,20,6,303,485
3359,44458,100,3094327,gzip,7,6,3,303,291
3360,164482,1,30248314,lz4,5,2,15,21,193
3361,12944,54,4427827,none,3,19,12,302,242
3362,176006,86,29645028,gzip,9,16,16,63,478
3363,36290,23,31955159,gzip,10,9,14,446,203
3364,130219,52,21544712,gzip,10,14,20,146,422
3365,41016,11,27312141,none,7,18,13,301,417
3366,91273,63,15047930,snappy,7,12,8,68,85
3367,172941,39,9539554,snappy,7,19,10,290,356
3368,238980,48,30083910,lz4,8,20,24,290,10
3369,68738,36,10439866,gzip,10,9,12,39,285
3370,141375,6,4308510,none,1,2,10,190,282
3371,75144,77,23238963,gzip,9,2,5,283,490
3372,147689,31,4339895,lz4,6,19,3,298,12
3373,230024,66,27194278,gzip,4,5,10,198,334
3374,197002,58,6056011,lz4,5,20,1,298,139
3375,58461,16,4173006,snappy,7,11,12,111,291
3376,77521,98,27540649,lz4,1,13,13,319,109
3377,221652,79,4260563,lz4,9,1,4,384,44
3378,160870,77,19087295,none,6,6,19,480,215
3379,43078,82,13240699,lz4,9,15,15,497,130
3380,71245,29,16831033,gzip,10,3,6,444,101
3381,69653,18,22197569,gzip,1,2,1,391,236
3382,224049,22,15858266,snappy,7,5,23,228,290
3383,161678,7,27894328,none,10,11,22,478,498
3384,28632,52,29406051,none,10,18,3,469,469
3385,32769,13,26343762,lz4,5,6,1,416,279
3386,230948,48,949645,snappy,4,18,13,234,206
3387,150359,97,21198068,lz4,9,14,7,203,73
3388,33506,35,19439530,none,6,14,8,258,20
3389,229226,43,15020494,none,8,1,6,119,299
3390,224378,84,31596586,gzip,9,8,6,238,236
3391,57709,20,16820508,snappy,4,12,16,388,450
3392,243821,68,22390757,none,1,18,12,392,72
3393,158147,65,10782628,gzip,9,1,4,415,139
3394,195013,64,5318923,gzip,10,3,15,178,326
3395,160486,100,7977435,snappy,10,18,14,91,135
3396,139143,97,19504274,gzip,9,15,23,330,268
3397,259130,88,26271535,none,5,5,5,199,304
3398,218242,29,12335288,snappy,2,8,20,250,449
3399,231069,47,31767797,none,3,19,14,367,48
3400,78696,32,21895509,none,8,17,5,236,140
3401,83591,24,10205734,gzip,5,19,21,123,425
3402,222108,1,20882016,none,9,15,7,58,300
3403,100884,14,21591154,gzip,7,3,5,384,342
3404,261609,54,711719,gzip,2,8,1,353,304
3405,220953,78,31697550,lz4,1,15,20,61,497
3406,4875,58,32362700,lz4,9,1,14,415,290
3407,33326,58,2361747,snappy,3,16,5,433,36
3408,142166,62,28552665,none,7,13,18,331,496
3409,240691,42,12680017,snappy,10,15,18,68,87
3410,239936,38,21306685,none,10,18,23,393,458
3411,163541,30,1511115,gzip,2,6,1,177,66
3412,156870,5,12163569,lz4,5,17,22,81,368
3413,221159,54,14483500,lz4,4,3,10,474,412
3414,51727,95,32859665,none,9,14,10,132,14
3415,72113,73,5342856,none,1,14,21,368,381
3416,27437,84,19965153,snappy,1,20,7,450,303
3417,4034,13,15469117,none,1,10,23,27,425
3418,11130,37,25245937,gzip,1,18,4,151,61
3419,70775,84,11833871,none,2,16,1,291,288
3420,6281,59,27827153,gzip,3,8,8,383,269
3421,182600,6,19020429,none,8,15,9,217,330
3422,238694,53,26211803,gzip,5,4,20,210,207
3423,147332,33,33093606,lz4,2,14,18,105,465
3424,54342,56,10992721,gzip,6,6,6,165,462
3425,170820,97,28765375,snappy,2,11,9,315,98
3426,149810,48,17805936,lz4,8,16,5,291,416
3427,45573,48,7303410,none,9,19,3,143,427
3428,7931,57,25009955,none,7,9,4,391,66
3429,172634,41,10397523,snappy,9,5,7,347,405
3430,100657,15,12640331,gzip,1,3,21,433,423
3431,41549,16,20993268,gzip,2,20,9,430,489
3432,213621,29,15991759,none,8,6,21,12,329
3433,203752,5,23125220,lz4,6,2,20,316,451
3434,248076,37,10747058,lz4,5,4,15,142,354
3435,238056,62,29251428,gzip,3,6,8,355,58
3436,93767,23,8823100,snappy,9,16,19,152,134
3437,189498,45,7907278,lz4,2,7,1,31,427
3438,23008,88,14229393,lz4,10,1,9,254,353
3439,12635,82,29339796,none,9,14,20,358,68
3440,106630,1,32646522,lz4,5,14,20,319,277
3441,87158,16,941162,snappy,2,19,17,72,122
3442,222932,13,10632583,lz4,10,16,9,468,470
3443,126767,40,16802955,none,8,11,7,376,87
3444,81303,42,20289507,lz4,6,5,20,317,117
3445,182344,41,12353600,none,2,2,1,435,465
3446,12092,11,2591452,none,9,12,14,89,261
3447,17290,16,15244391,snappy,5,20,16,487,30
3448,114937,17,21562992,snappy,10,2,14,123,442
3449,82947,59,23555745,snappy,7,15,3,32,230
3450,218828,74,26195487,lz4,9,1,3,360,190
3451,19869,62,19891129,none,2,11,14,490,310
3452,203993,4,29620254,snappy,1,12,23,68,259
3453,212994,74,23758402,gzip,10,11,21,357,260
3454,244306,7,15097211,gzip,9,2,4,66,195
3455,36114,94,2789410,gzip,8,7,19,160,86
3456,253171,52,3348028,lz4,1,16,13,342,228
3457,217019,51,15367282,lz4,7,20,15,213,301
3458,239388,86,3491129,lz4,6,5,8,69,360
3459,249049,56,32840907,none,3,6,11,139,201
3460,238160,49,33172770,snappy,6,19,9,403,453
3461,132172,86,29518610,lz4,5,17,3,172,145
3462,95209,43,20991246,none,1,15,20,371,265
